#"+ESI Scan (3.109-12.975 min, 596 Scans) Frag=175.0V sk_pepide1_95FA_95degrees_3h_241101_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
971,1297.4869,156.625549316406
972,1298.4758,118.188659667969
973,1301.5000,155.798141479492
974,1303.4792,106.136894226074
975,1305.4769,123.515022277832
976,1306.4696,121.297676086426
977,1307.4700,113.698265075684
978,1309.4647,108.802322387695
979,1309.9735,105.154144287109
980,1310.4709,171.632125854492
981,1310.9769,121.102554321289
982,1311.4720,153.455917358398
983,1312.4921,197.435470581055
984,1313.4966,152.121963500977
985,1314.4921,114.945426940918
986,1315.4834,120.852256774902
987,1316.4747,122.653091430664
988,1317.4786,110.191909790039
989,1318.4804,111.888191223145
990,1319.4826,136.751907348633
991,1319.9860,100.570007324219
992,1320.4773,151.230606079102
993,1321.4734,132.276840209961
994,1322.4699,108.503952026367
995,1323.4750,106.486740112305
996,1326.4805,115.679870605469
997,1329.4805,102.818878173828
998,1330.4738,104.97891998291
999,1332.4891,104.144248962402
1000,1335.4830,151.160110473633
1001,1336.4738,110.869430541992
1002,1337.4727,119.907371520996
1003,1338.4778,122.580596923828
1004,1339.4799,112.689636230469
1005,1340.4764,101.623840332031
1006,1343.5089,178.285675048828
1007,1344.0016,106.442199707031
1008,1344.4820,120.688667297363
1009,1346.4878,128.089324951172
1010,1347.4848,176.615859985352
1011,1348.4828,138.631652832031
1012,1349.4857,119.78653717041
1013,1352.4769,133.101333618164
1014,1353.4919,159.884460449219
1015,1354.4932,120.681793212891
1016,1355.5020,115.811027526855
1017,1356.4967,109.246826171875
1018,1361.4981,101.134117126465
1019,1365.4792,110.320701599121
1020,1366.4845,108.697235107422
1021,1374.4871,119.79695892334
1022,1375.4895,162.33821105957
1023,1376.4894,144.550048828125
1024,1377.4957,116.081680297852
1025,1380.4872,116.697914123535
1026,1382.4933,112.444190979004
1027,1383.4986,108.114929199219
1028,1384.0102,103.353652954102
1029,1384.5051,174.892578125
1030,1385.0117,112.457901000977
1031,1385.5028,128.255111694336
1032,1391.4975,100.891929626465
1033,1392.4929,107.154914855957
1034,1393.4891,130.354507446289
1035,1394.4892,130.265640258789
1036,1395.5005,100.512924194336
1037,1398.5021,108.732833862305
1038,1403.4928,103.005340576172
1039,1408.4915,128.984176635742
1040,1409.4953,108.233451843262
1041,1410.4987,112.994285583496
1042,1411.5055,100.056831359863
1043,1420.4971,116.18482208252
1044,1421.5033,111.171684265137
1045,1422.5070,106.576347351074
1046,1425.5149,104.085220336914
1047,1426.5120,105.135482788086
1048,1435.5183,116.502815246582
1049,1436.5044,126.607009887695
1050,1437.5149,126.321151733398
1051,1438.5123,126.056343078613
1052,1439.5164,109.371376037598
1053,1440.5203,111.863021850586
1054,1453.5188,106.26042175293
1055,1454.5275,121.171249389648
1056,1464.5171,100.723205566406
1057,1465.5196,118.181495666504
1058,1466.5202,114.411651611328
1059,1467.5328,113.21809387207
1060,1480.5309,100.043266296387
1061,1481.5369,107.805053710938
1062,1482.5328,109.850799560547
1063,1483.5387,103.80891418457
1064,1489.5526,103.799781799316
1065,1490.5504,106.219314575195
1066,1491.5377,114.623046875
1067,1492.5368,114.466651916504
1068,1493.5393,130.630935668945
1069,1494.5374,119.765113830566
1070,1495.5563,154.603622436523
1071,1496.5555,135.545318603516
1072,1497.5545,110.502853393555
1073,1508.5400,109.742050170898
1074,1509.5413,130.408706665039
1075,1510.5422,158.284622192383
1076,1511.5478,139.015991210938
1077,1512.5559,117.785400390625
1078,1521.5473,116.473510742188
1079,1522.5475,111.728736877441
1080,1523.5512,107.494422912598
1081,1524.5481,101.191253662109
1082,1525.5534,101.12198638916
1083,1527.5620,190.940811157227
1084,1528.5645,175.73176574707
1085,1529.5638,133.132369995117
1086,1534.5522,101.093238830566
1087,1535.5561,103.958335876465
1088,1536.5560,117.957359313965
1089,1537.5558,129.823822021484
1090,1538.5578,128.085250854492
1091,1539.5624,121.290405273438
1092,1545.5650,108.905799865723
1093,1546.5689,120.743408203125
1094,1547.5665,123.889930725098
1095,1548.5661,113.970100402832
1096,1549.5595,113.779685974121
1097,1550.5577,108.313613891602
1098,1551.5633,180.356750488281
1099,1552.5615,162.924026489258
1100,1553.5626,131.951705932617
1101,1554.5578,119.151161193848
1102,1555.5622,104.109382629395
1103,1556.5647,100.931785583496
1104,1563.5737,109.415901184082
1105,1564.5756,152.116790771484
1106,1565.5740,148.086975097656
1107,1566.5692,146.762496948242
1108,1567.5712,123.461647033691
1109,1568.5757,145.46501159668
1110,1569.5784,128.945739746094
1111,1570.5734,105.826705932617
1112,1574.5758,121.403511047363
1113,1575.5754,123.42951965332
1114,1576.5723,104.230308532715
1115,1580.5707,106.297142028809
1116,1581.5731,107.575889587402
1117,1582.5689,119.085784912109
1118,1583.5681,172.521759033203
1119,1584.5719,160.880004882813
1120,1585.5749,126.579803466797
1121,1586.5761,100.997421264648
1122,1590.5792,101.893142700195
1123,1591.5832,119.109802246094
1124,1592.5898,204.802886962891
1125,1593.5866,179.507858276367
1126,1594.5842,153.889312744141
1127,1595.5835,122.879669189453
1128,1596.5807,106.349403381348
1129,1602.5809,123.100479125977
1130,1603.5787,118.658187866211
1131,1608.5837,132.841903686523
1132,1609.5940,153.78662109375
1133,1610.5943,144.495178222656
1134,1611.5937,127.7861328125
1135,1612.5899,103.533447265625
1136,1617.5853,103.300537109375
1137,1618.5851,107.713859558105
1138,1619.5921,142.641799926758
1139,1620.5922,228.920547485352
1140,1621.5903,197.331008911133
1141,1622.5909,153.658309936523
1142,1623.5873,129.011978149414
1143,1624.5891,113.15584564209
1144,1625.5932,106.626312255859
1145,1630.5931,101.024772644043
1146,1631.5970,102.002563476563
1147,1636.6025,173.114730834961
1148,1637.6088,211.449829101563
1149,1638.6041,258.82421875
1150,1639.6031,214.793838500977
1151,1640.5996,181.791809082031
1152,1641.5994,144.799514770508
1153,1642.6003,110.287048339844
1154,1645.5975,102.835624694824
1155,1646.5996,112.28914642334
1156,1647.6036,135.04670715332
1157,1648.5962,161.824768066406
1158,1649.5928,140.825103759766
1159,1650.5932,123.197059631348
1160,1651.5964,111.292877197266
1161,1652.5981,102.108184814453
1162,1653.6038,117.04727935791
1163,1654.6517,189.143707275391
1164,1655.6447,293.464477539063
1165,1656.6359,244.995941162109
1166,1657.6255,247.363220214844
1167,1658.6210,199.913421630859
1168,1659.6142,141.427917480469
1169,1660.6112,114.026679992676
1170,1662.6059,110.097457885742
1171,1663.6051,243.716598510742
1172,1664.6120,358.123901367188
1173,1665.6034,356.040435791016
1174,1666.6077,174.602233886719
1175,1667.6077,149.576843261719
1176,1668.6090,122.689865112305
1177,1669.6121,109.035888671875
1178,1673.6111,113.751564025879
1179,1674.6131,113.393211364746
1180,1675.6144,133.931579589844
1181,1676.6149,143.366653442383
1182,1677.6126,122.684959411621
1183,1678.6135,111.307548522949
1184,1679.6070,106.075401306152
1185,1680.6164,119.752235412598
1186,1681.6189,143.658737182617
1187,1682.6211,138.909545898438
1188,1683.6192,125.61604309082
1189,1684.6196,119.744216918945
1190,1685.6177,116.889205932617
1191,1686.6155,108.185890197754
1192,1687.6193,103.767333984375
1193,1691.6152,266.121826171875
1194,1692.6179,412.612731933594
1195,1693.6225,381.037780761719
1196,1694.6217,190.303146362305
1197,1695.6205,160.824676513672
1198,1696.6147,133.721969604492
1199,1697.6159,115.873428344727
1200,1698.6177,104.944808959961
1201,1701.6205,119.111518859863
1202,1702.6261,139.120239257813
1203,1703.6246,175.824462890625
1204,1704.6257,157.567779541016
1205,1705.6237,123.199653625488
1206,1706.6225,107.613243103027
1207,1708.6458,630.124450683594
1208,1709.6404,498.12646484375
1209,1710.6609,451.262115478516
1210,1711.1670,205.968383789063
1211,1711.6558,551.536804199219
1212,1712.1530,197.342300415039
1213,1712.6476,386.843200683594
1214,1713.6295,327.994812011719
1215,1714.6229,242.120330810547
1216,1715.6233,169.087509155273
1217,1716.6248,129.822265625
1218,1717.6245,106.140502929688
1219,1718.6296,113.956871032715
1220,1719.6255,405.795471191406
1221,1720.1653,112.160636901855
1222,1720.6370,579.903564453125
1223,1721.6338,443.525695800781
1224,1722.6403,157.884750366211
1225,1723.6360,130.182968139648
1226,1724.6332,122.131614685059
1227,1725.6362,111.4169921875
1228,1726.6354,104.712791442871
1229,1727.6761,179.57470703125
1230,1728.6820,213.71110534668
1231,1729.6618,181.41015625
1232,1730.6422,149.9296875
1233,1731.6316,141.415008544922
1234,1732.6298,128.072784423828
1235,1733.6352,114.477737426758
1236,1734.6375,109.885795593262
1237,1735.6426,118.228446960449
1238,1736.6434,205.15168762207
1239,1737.6471,212.229309082031
1240,1738.6473,200.850708007813
1241,1739.6431,170.943252563477
1242,1740.6408,138.036529541016
1243,1741.6390,114.538764953613
1244,1746.6397,110.514122009277
1245,1747.6390,126.687576293945
1246,1748.6367,142.081192016602
1247,1749.6352,216.266189575195
1248,1750.6358,188.354934692383
1249,1751.6371,141.385452270508
1250,1752.6327,300.904266357422
1251,1753.6542,316.555358886719
1252,1754.6499,121.463218688965
1253,1755.6500,107.513290405273
1254,1757.6444,104.205635070801
1255,1764.6350,726.640075683594
1256,1765.6369,603.193481445313
1257,1766.6539,352.683135986328
1258,1767.6552,330.302703857422
1259,1768.6547,227.202926635742
1260,1769.6528,142.721221923828
1261,1770.6484,104.940788269043
1262,1775.6571,164.117584228516
1263,1776.1629,139.810150146484
1264,1776.6532,176.114288330078
1265,1777.1619,110.40217590332
1266,1777.6476,133.378753662109
1267,1778.6496,126.19255065918
1268,1780.6700,142.525253295898
1269,1781.6581,313.316253662109
1270,1782.6600,116.198699951172
1271,1783.6788,334.161285400391
1272,1784.1927,162.089797973633
1273,1784.6824,393.204193115234
1274,1785.6782,252.496734619141
1275,1786.6686,149.479721069336
1276,1792.6435,121.191917419434
1277,1793.6480,136.098037719727
1278,1794.6485,142.307373046875
1279,1795.6502,121.016120910645
1280,1796.6521,103.757392883301
1281,1797.6575,101.760108947754
1282,1809.6651,110.222122192383
1283,1810.6630,109.997688293457
1284,1811.6688,120.889129638672
1285,1812.6679,113.321624755859
1286,1822.6533,107.314826965332
1287,1823.6527,105.308929443359
1288,1836.6935,117.22550201416
1289,1837.6706,116.247550964355
1290,1839.6751,199.884765625
1291,1840.6770,218.353500366211
1292,1841.6739,152.793640136719
1293,1842.6723,102.627899169922
1294,2564.9250,132.479675292969
1295,2565.9798,178.659942626953
1296,2566.9750,236.473617553711
1297,2567.9805,165.384567260742
1298,2582.9828,173.384735107422
1299,2584.0036,159.354095458984
1300,2584.9730,191.502380371094
1301,2585.9829,113.939750671387
1302,2600.0206,129.857238769531
1303,2601.0220,184.673492431641
1304,2602.0227,147.500045776367
1305,2603.9783,117.60929107666
1306,2604.9628,133.177093505859
1307,2648.9628,127.600471496582
1308,2649.9759,123.531929016113
1309,2650.9708,161.083358764648
1310,2651.9712,106.189460754395
1311,2666.9894,206.672821044922
1312,2668.0023,199.855484008789
1313,2668.9876,215.691146850586
1314,2669.9968,127.014106750488
1315,2682.9792,102.859252929688
1316,2684.0268,190.391479492188
1317,2685.0246,264.135955810547
1318,2686.0275,212.224731445313
