#"+ESI Scan (7.951-10.604 min, 161 Scans) Frag=175.0V sk_vip_95FA_95degrees_3h_241101_T01.d  Deconvoluted "
#Point,X(Thompsons),Y(Counts)
457,762.1074,535.968627929688
458,764.3901,964.459411621094
459,764.6576,612.403442382813
460,764.8862,420.523986816406
461,765.1132,371.099182128906
462,769.1260,569.673583984375
463,771.6433,612.872192382813
464,773.6783,297.438995361328
465,773.8806,306.670196533203
466,776.3772,338.11865234375
467,779.3936,348.376159667969
468,779.8792,245.855041503906
469,780.1174,235.818344116211
470,780.3876,261.936828613281
471,780.8885,239.604949951172
472,782.9086,374.416687011719
473,786.3727,263.810638427734
474,788.1465,363.857635498047
475,788.3966,705.284057617188
476,788.7363,536.784484863281
477,789.1199,596.1494140625
478,789.4055,515.902709960938
479,789.6712,293.663421630859
480,790.1239,224.876724243164
481,791.8932,281.669708251953
482,793.4002,237.72673034668
483,794.5993,338.399230957031
484,795.3792,202.026596069336
485,797.1387,188.127410888672
486,797.8944,253.96028137207
487,798.8968,301.712280273438
488,799.5976,354.445159912109
489,799.9847,364.798461914063
490,800.1577,279.023773193359
491,800.3918,271.992767333984
492,803.3565,642.827453613281
493,804.3551,305.93896484375
494,809.0998,222.055160522461
495,809.3985,247.542907714844
496,810.1372,201.475204467773
497,810.3972,228.027587890625
498,810.7708,228.314727783203
499,812.1175,263.464965820313
500,812.4069,311.193389892578
501,812.6728,232.77880859375
502,813.3282,542.335693359375
503,814.3370,286.062896728516
504,814.8259,191.973434448242
505,815.1176,324.071136474609
506,815.4067,322.772521972656
507,816.9150,255.564361572266
508,822.4150,328.457824707031
509,823.1057,186.740051269531
510,823.4122,191.33967590332
511,823.6646,300.576995849609
512,824.1401,520.745788574219
513,824.7279,375.836120605469
514,825.1227,381.485290527344
515,825.4182,311.200500488281
516,826.1309,375.360534667969
517,828.4297,445.627838134766
518,829.4140,334.528228759766
519,829.7397,245.242340087891
520,831.3763,1013.65814208984
521,831.7506,440.443084716797
522,832.1276,473.618316650391
523,832.3840,528.107116699219
524,833.7008,612.017272949219
525,834.4202,590.984130859375
526,834.7199,319.773223876953
527,835.1178,275.311950683594
528,835.4212,276.282836914063
529,839.1494,601.409362792969
530,842.1268,436.909637451172
531,842.3663,381.118011474609
532,844.4200,617.275512695313
533,844.9231,2290.99072265625
534,847.1135,1043.79211425781
535,849.4316,1139.22277832031
536,849.7931,653.03857421875
537,853.9047,596.708312988281
538,854.1056,655.074951171875
539,854.9239,5741.06201171875
540,856.1243,1734.53674316406
541,856.7602,808.024963378906
542,858.1363,793.894470214844
543,858.4244,822.616760253906
544,860.8986,658.922485351563
545,861.1309,567.721801757813
546,863.1388,921.801574707031
547,863.4225,871.822998046875
548,863.7714,1680.92565917969
549,864.1152,2482.50146484375
550,864.4375,2245.5576171875
551,864.7686,1343.21081542969
552,865.1222,926.689758300781
553,865.4332,1035.328125
554,867.9087,556.651916503906
555,868.1180,542.082153320313
556,876.1335,628.519836425781
557,876.4289,539.03466796875
558,876.6975,340.850769042969
559,876.9172,313.419006347656
560,877.1431,394.451354980469
561,877.4303,433.349517822266
562,883.4395,555.445434570313
563,886.7249,361.69140625
564,887.1575,351.429229736328
565,887.4423,345.48291015625
566,887.7211,244.702453613281
567,888.1577,258.015655517578
568,888.4379,315.141937255859
569,889.7260,269.133392333984
570,890.1448,218.967514038086
571,890.4342,310.787902832031
572,890.7440,244.962615966797
573,894.4502,531.782592773438
574,894.7449,375.192840576172
575,895.1430,327.227813720703
576,895.4416,297.236053466797
577,897.1650,234.056503295898
578,897.4411,220.907501220703
579,900.4001,772.910278320313
580,900.9566,971.385925292969
581,901.4309,699.2314453125
582,902.1386,298.978820800781
583,902.4313,305.873718261719
584,903.1610,237.918594360352
585,903.4482,371.1865234375
586,903.7382,349.545349121094
587,905.4478,179.214645385742
588,906.4485,177.094879150391
589,910.3780,275.852935791016
590,910.7225,219.433471679688
591,911.4453,283.966125488281
592,918.3621,1135.66662597656
593,919.3693,584.057922363281
594,920.4133,281.107391357422
595,928.3448,1191.09497070313
596,929.3492,625.836181640625
597,930.0582,218.442932128906
598,930.4148,273.378387451172
599,931.4561,208.321960449219
600,935.4567,210.672409057617
601,937.4555,258.450286865234
602,939.4617,299.887817382813
603,943.1532,212.090713500977
604,946.3604,1570.98937988281
605,946.7350,313.378021240234
606,946.9237,260.661590576172
607,947.3606,816.456726074219
608,948.3730,296.937561035156
609,950.4666,232.732788085938
610,955.8037,183.347717285156
611,956.3445,854.365173339844
612,956.8056,208.336578369141
613,957.3491,470.184295654297
614,957.9213,300.270294189453
615,962.1511,292.172180175781
616,962.4740,253.380676269531
617,964.4787,191.109329223633
618,971.4811,260.979705810547
619,972.4784,213.911666870117
620,974.3500,842.507934570313
621,975.3782,451.685577392578
622,977.1563,539.362182617188
623,977.4815,469.296508789063
624,977.8137,311.205291748047
625,983.4959,256.2587890625
626,989.1696,654.554016113281
627,989.5039,543.326721191406
628,989.8434,409.661315917969
629,993.1961,566.608093261719
630,993.5009,491.511962890625
631,1000.2009,552.761291503906
632,1001.1589,212.890426635742
633,1001.5036,255.270919799805
634,1006.4960,718.552429199219
635,1006.7931,574.252136230469
636,1009.8510,492.627471923828
637,1010.1896,378.236755371094
638,1010.5097,295.828338623047
639,1013.1782,458.428558349609
640,1016.1755,524.992797851563
641,1017.5196,190.076736450195
642,1018.5038,170.162170410156
643,1019.1880,728.453979492188
644,1019.5207,639.439514160156
645,1019.8559,438.627136230469
646,1025.5097,619.86474609375
647,1028.5217,808.8603515625
648,1028.8579,716.41943359375
649,1029.1923,632.830261230469
650,1034.8482,538.045104980469
651,1037.5225,692.788696289063
652,1039.5177,397.738250732422
653,1040.5219,107.936302185059
654,1041.1701,442.084777832031
655,1041.5695,115.016624450684
656,1043.8539,518.424499511719
657,1044.1811,353.341766357422
658,1044.4825,156.315582275391
659,1045.5205,924.455139160156
660,1045.8538,611.604125976563
661,1047.5237,431.079071044922
662,1047.8543,302.257507324219
663,1048.1858,233.071807861328
664,1048.5181,215.923416137695
665,1053.1880,300.912689208984
666,1053.5181,265.237121582031
667,1054.1764,207.652679443359
668,1055.5304,350.454833984375
669,1057.5231,170.146301269531
670,1058.5179,162.510299682617
671,1069.5242,246.862487792969
672,1072.5263,189.006988525391
673,1075.2000,189.030715942383
674,1075.5314,212.28434753418
675,1077.5548,293.775146484375
676,1078.1121,242.144287109375
677,1078.5585,283.036834716797
678,1081.5351,232.659454345703
679,1082.5147,182.871429443359
680,1083.5263,198.157379150391
681,1085.5365,188.243881225586
682,1091.5410,261.632476806641
683,1092.1443,189.710174560547
684,1092.5535,253.993316650391
685,1094.2074,259.257141113281
686,1094.5394,248.131866455078
687,1096.5220,172.761810302734
688,1097.5321,163.591232299805
689,1099.5458,308.260437011719
690,1099.8783,277.621124267578
691,1100.2109,273.900390625
692,1100.5441,245.175094604492
693,1102.5351,272.413879394531
694,1104.5420,236.443130493164
695,1106.5546,242.069747924805
696,1108.8803,347.465515136719
697,1109.2102,353.778289794922
698,1109.5483,347.322113037109
699,1109.8856,274.569793701172
700,1110.2110,253.306106567383
701,1110.5380,236.010116577148
702,1112.5550,380.339538574219
703,1112.8834,278.364471435547
704,1113.2122,234.68408203125
705,1113.5458,213.51171875
706,1115.5805,205.797500610352
707,1116.5642,465.273620605469
708,1118.5574,692.791625976563
709,1118.8884,503.225189208984
710,1119.2167,378.644927978516
711,1119.5510,319.965393066406
712,1119.8835,230.097961425781
713,1120.2077,209.335189819336
714,1120.5622,647.7578125
715,1120.8964,1263.7412109375
716,1121.2284,1622.67041015625
717,1121.5629,1439.62341308594
718,1121.8920,976.274597167969
719,1122.2235,658.118591308594
720,1122.5549,419.208099365234
721,1122.8884,288.456237792969
722,1123.2165,247.224258422852
723,1123.5529,237.472503662109
724,1126.2140,365.258178710938
725,1128.8927,499.034057617188
726,1129.2017,385.822143554688
727,1129.5733,379.737884521484
728,1132.2217,553.991149902344
729,1132.5597,448.687622070313
730,1132.8947,368.918701171875
731,1135.2191,517.041198730469
732,1135.5558,452.154327392578
733,1138.5557,589.616882324219
734,1138.8886,442.925567626953
735,1141.5598,765.443237304688
